"","Codigo","Companhia","Ano","Management.Council","Statutory.Directors","Fiscal.Council"
"1182",207,"CCR S.A.","2010",0,28.84,0
"1183",209,"CPFL GERAÇÃO DE ENERGIA S/A","2017",36.43,46.22,0
"1184",209,"CPFL GERAÇÃO DE ENERGIA S/A","2016",45.99,33.38,0
"1185",209,"CPFL GERAÇÃO DE ENERGIA S/A","2015",37.43,35.32,0
"1186",209,"CPFL GERAÇÃO DE ENERGIA S/A","2014",32.14,27.51,0
"1187",209,"CPFL GERAÇÃO DE ENERGIA S/A","2013",32.14,27.51,0
"1188",209,"CPFL GERAÇÃO DE ENERGIA S/A","2012",28.61,22.43,0
"1189",209,"CPFL GERAÇÃO DE ENERGIA S/A","2011",35.09,32.71,0
"1190",209,"CPFL GERAÇÃO DE ENERGIA S/A","2010",35.09,32.71,0
"1191",210,"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.","2013",0,36.84,0
"1192",210,"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.","2012",0,35.92,0
"1193",210,"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.","2011",0,47.47,0
"1194",210,"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.","2010",0,47.36,0
"1195",211,"AES TIETÊ ENERGIA S.A","2017",0,29.36,0
"1196",211,"AES TIETÊ ENERGIA S.A","2016",0,32.71,0
"1197",211,"AES TIETÊ ENERGIA S.A","2015",0,38.01,0
"1198",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2017",0,38.64,0
"1199",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2016",0,31.11,0
"1200",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2015",0,0,0
"1201",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2014",0,0,0
"1202",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2013",0,0,0
"1203",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2012",0,0,0
"1204",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2011",0,0,0
"1205",213,"ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A","2010",0,0,0
"1206",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2017",0,0,0
"1207",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2016",0,0,0
"1208",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2015",0,0,0
"1209",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2014",0,0,0
"1210",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2013",0,39.55,0
"1211",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2012",0,54.46,0
"1212",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2011",0,0,0
"1213",214,"EMPR. CONCESS. DE RODOVIAS DO NORTE S.A.","2010",0,0,0
"1214",215,"BROOKFIELD SÃO PAULO EMPREENDIMENTOS IMOBILIÁRIOS S.A.","2011",0,0,0
"1215",216,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","2017",0,0,0
"1216",216,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","2016",0,0,0
"1217",216,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","2015",0,0,0
"1218",216,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","2014",0,51.59,0
"1219",216,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","2013",0,31.88,0
"1220",216,"ANDRADE GUTIERREZ PARTICIPAÇÕES SA","2012",0,36.03,0
"1221",217,"DOMMO EMPREENDIMENTOS IMOBILIÁRIOS S.A.","2015",0,44.27,0
"1222",217,"DOMMO EMPREENDIMENTOS IMOBILIÁRIOS S.A.","2014",0,62.94,0
"1223",217,"DOMMO EMPREENDIMENTOS IMOBILIÁRIOS S.A.","2013",0,48.57,0
"1224",218,"COARI PARTICIPAÇÕES SA","2010",0,45.31,0
"1225",220,"LIQ PARTICIPAÇÕES S.A.","2017",0,50.33,0
"1226",220,"LIQ PARTICIPAÇÕES S.A.","2016",0,0,0
"1227",220,"LIQ PARTICIPAÇÕES S.A.","2015",0,0,0
"1228",220,"LIQ PARTICIPAÇÕES S.A.","2014",0,0,0
"1229",220,"LIQ PARTICIPAÇÕES S.A.","2013",0,0,0
"1230",220,"LIQ PARTICIPAÇÕES S.A.","2012",0,0,0
"1231",220,"LIQ PARTICIPAÇÕES S.A.","2011",0,0,0
"1232",220,"LIQ PARTICIPAÇÕES S.A.","2010",0,0,0
"1233",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2017",0,24.09,0
"1234",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2016",0,30.32,0
"1235",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2015",0,23.29,0
"1236",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2014",0,30.04,0
"1237",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2013",0,24.94,0
"1238",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2012",0,27.1,0
"1239",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2011",0,27.1,0
"1240",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2010",0,0,0
"1241",225,"SANEAMENTO DE GOIAS SA","2016",0,0,0
"1242",225,"SANEAMENTO DE GOIAS SA","2015",0,0,0
"1243",225,"SANEAMENTO DE GOIAS SA","2014",0,0,0
"1244",225,"SANEAMENTO DE GOIAS SA","2013",0,0,0
"1245",225,"SANEAMENTO DE GOIAS SA","2012",0,0,0
"1246",225,"SANEAMENTO DE GOIAS SA","2011",0,0,0
"1247",225,"SANEAMENTO DE GOIAS SA","2010",0,0,0
"1248",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2017",0,0,0
"1249",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2016",0,28.44,0
"1250",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2015",0,28.69,0
"1251",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2014",0,28.69,0
"1252",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2013",0,23.89,0
"1253",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2012",0,28.24,0
"1254",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2011",0,25.89,0
"1255",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2010",0,32.77,0
"1256",230,"PRODUTORES ENERGETICOS DE MANSO SA","2017",0,20.12,0
"1257",230,"PRODUTORES ENERGETICOS DE MANSO SA","2016",0,32.94,0
"1258",230,"PRODUTORES ENERGETICOS DE MANSO SA","2015",0,28.2,0
"1259",230,"PRODUTORES ENERGETICOS DE MANSO SA","2014",0,25.61,0
"1260",230,"PRODUTORES ENERGETICOS DE MANSO SA","2013",0,0,0
"1261",230,"PRODUTORES ENERGETICOS DE MANSO SA","2012",0,0,0
"1262",230,"PRODUTORES ENERGETICOS DE MANSO SA","2011",0,0,0
"1263",230,"PRODUTORES ENERGETICOS DE MANSO SA","2010",0,0,0
"1264",231,"CIA DE RECUPERAÇÃO SECUNDÁRIA","2010",0,0,0
"1265",233,"CIA PIRATININGA DE FORÇA E LUZ","2017",0,0,0
"1266",233,"CIA PIRATININGA DE FORÇA E LUZ","2016",0,0,0
"1267",233,"CIA PIRATININGA DE FORÇA E LUZ","2015",0,0,0
"1268",233,"CIA PIRATININGA DE FORÇA E LUZ","2014",0,0,0
"1269",233,"CIA PIRATININGA DE FORÇA E LUZ","2013",0,0,0
"1270",233,"CIA PIRATININGA DE FORÇA E LUZ","2012",0,0,0
"1271",233,"CIA PIRATININGA DE FORÇA E LUZ","2011",0,58.24,0
"1272",233,"CIA PIRATININGA DE FORÇA E LUZ","2010",0,49.18,0
"1273",234,"BIOMM SA","2017",0,52.58,0
"1274",234,"BIOMM SA","2016",0,58.53,0
"1275",234,"BIOMM SA","2015",0,60.23,0
"1276",234,"BIOMM SA","2014",0,55.04,0
"1277",234,"BIOMM SA","2013",0,52.39,0
"1278",234,"BIOMM SA","2012",0,39.58,0
"1279",234,"BIOMM SA","2011",0,0,0
"1280",234,"BIOMM SA","2010",0,0,0
"1281",235,"AES ELPA SA","2017",0,0,0
"1282",235,"AES ELPA SA","2016",0,0,0
"1283",235,"AES ELPA SA","2015",0,0,0
"1284",235,"AES ELPA SA","2014",0,0,0
"1285",235,"AES ELPA SA","2013",0,0,0
"1286",235,"AES ELPA SA","2012",0,34.82,0
"1287",235,"AES ELPA SA","2011",0,0,0
"1288",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2017",0,0,0
"1289",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2016",0,0,0
"1290",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2015",0,35.91,0
"1291",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2014",0,23.69,0
"1292",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2013",0,12.89,0
"1293",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2012",0,13.46,0
"1294",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2011",0,19.64,0
"1295",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2010",0,27.04,0
"1296",237,"ITAÚ UNIBANCO HOLDING S.A.","2017",0,0,0
"1297",237,"ITAÚ UNIBANCO HOLDING S.A.","2016",0,0,0
"1298",237,"ITAÚ UNIBANCO HOLDING S.A.","2015",0,0,0
"1299",237,"ITAÚ UNIBANCO HOLDING S.A.","2014",0,0,0
"1300",237,"ITAÚ UNIBANCO HOLDING S.A.","2013",0,0,0
"1301",237,"ITAÚ UNIBANCO HOLDING S.A.","2012",0,0,0
"1302",237,"ITAÚ UNIBANCO HOLDING S.A.","2011",0,0,0
"1303",237,"ITAÚ UNIBANCO HOLDING S.A.","2010",0,0,0
"1304",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2015",0,0,0
"1305",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2014",0,0,0
"1306",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2011",0.35,0.29,0
"1307",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2010",0.03,0.02,0
"1308",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2017",0,0,0
"1309",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2016",0.33,0.25,0
"1310",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2015",0.68,0.4,0
"1311",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2014",0.59,0.3,0
"1312",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2013",0.68,0.43,0
"1313",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2012",1.05,0.76,0
"1314",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2011",0,62.47,0
"1315",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2010",0,44.83,0
"1316",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2014",0,53.21,0
"1317",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2015",0,57.16,0
"1318",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2014",0,30.34,0
"1319",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2014",0,26.61,0
"1320",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2013",0,47.5,0
"1321",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2012",0,47.74,0
"1322",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2011",0,0,0
"1323",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2010",0,0,0
"1324",243,"ANDRADE GUTIERREZ CONCESSOES SA","2017",0,0,0
"1325",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2017",0,0,0
"1326",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2016",0,0,0
"1327",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2015",0,0,0
"1328",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2014",25.82,19.21,0
"1329",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2013",35.48,19.55,0
"1330",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2012",44.76,27.25,0
"1331",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2011",33.33,30.03,0
"1332",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2010",29.31,37.12,0
"1333",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2017",29.31,38.21,0
"1334",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2016",29.36,42.66,0
"1335",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2015",42.77,35.61,0
"1336",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2014",0,48.89,0
"1337",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2013",0,32.65,0
"1338",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2012",0,37.39,0
"1339",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2011",0,50.36,0
"1340",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2010",0,52.81,0
"1341",246,"BGPAR SA","2010",0,52.47,0
"1342",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2014",0,36.56,0
"1343",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2013",0,31.97,0
"1344",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2012",0,54.83,0
"1345",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2011",0,34.66,0
"1346",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2010",0,Inf,0
"1347",249,"NATURA COSMETICOS SA","2017",0,52.03,0
"1348",249,"NATURA COSMETICOS SA","2016",0,49.7,0
"1349",249,"NATURA COSMETICOS SA","2015",0,59.36,0
"1350",249,"NATURA COSMETICOS SA","2014",0,57.81,0
"1351",249,"NATURA COSMETICOS SA","2013",0,37.93,0
"1352",249,"NATURA COSMETICOS SA","2012",0,0,0
"1353",249,"NATURA COSMETICOS SA","2011",0,0,0
"1354",249,"NATURA COSMETICOS SA","2010",0,0,0
"1355",250,"GOL LINHAS AEREAS INTELIGENTES SA","2017",0,0,0
"1356",250,"GOL LINHAS AEREAS INTELIGENTES SA","2016",0,0,0
"1357",250,"GOL LINHAS AEREAS INTELIGENTES SA","2015",0,0,0
"1358",250,"GOL LINHAS AEREAS INTELIGENTES SA","2014",0,0,0
"1359",250,"GOL LINHAS AEREAS INTELIGENTES SA","2013",0,0,0
"1360",250,"GOL LINHAS AEREAS INTELIGENTES SA","2012",0,0,0
"1361",250,"GOL LINHAS AEREAS INTELIGENTES SA","2011",0,0,0
"1362",250,"GOL LINHAS AEREAS INTELIGENTES SA","2010",0,0,0
"1363",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2017",0,0,0
"1364",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2016",0,0,0
"1365",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2015",0,0,0
"1366",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2014",0,0,0
"1367",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2013",0,0,0
"1368",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2012",0,0,0
"1369",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2011",0,0,0
"1370",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2010",0,0,0
"1371",253,"SANESALTO SANEAMENTO SA","2017",0,0,0
"1372",253,"SANESALTO SANEAMENTO SA","2016",0,0,0
"1373",253,"SANESALTO SANEAMENTO SA","2015",0,30.16,0
"1374",253,"SANESALTO SANEAMENTO SA","2014",0,30.98,0
"1375",253,"SANESALTO SANEAMENTO SA","2013",0,0,0
"1376",253,"SANESALTO SANEAMENTO SA","2012",0,26.9,0
"1377",253,"SANESALTO SANEAMENTO SA","2011",0,23.61,0
"1378",253,"SANESALTO SANEAMENTO SA","2010",0,43.86,0
"1379",254,"BAESA-ENERGETICA BARRA GRANDE SA","2014",0,0,0
"1380",254,"BAESA-ENERGETICA BARRA GRANDE SA","2013",0,31.29,0
"1381",254,"BAESA-ENERGETICA BARRA GRANDE SA","2012",0,42.48,0
"1382",254,"BAESA-ENERGETICA BARRA GRANDE SA","2011",0,0,0
"1383",254,"BAESA-ENERGETICA BARRA GRANDE SA","2010",0,0,0
"1384",255,"GRENDENE SA","2017",0,0,0
"1385",255,"GRENDENE SA","2016",0,0,0
"1386",255,"GRENDENE SA","2015",0,0,0
"1387",255,"GRENDENE SA","2014",0,0,0
"1388",255,"GRENDENE SA","2013",0,0,0
"1389",255,"GRENDENE SA","2012",0,0,0
"1390",255,"GRENDENE SA","2011",0,0,0
"1391",255,"GRENDENE SA","2010",0,0,0
"1392",256,"DIAGNOSTICOS DA AMERICA SA","2017",0,0,0
"1393",256,"DIAGNOSTICOS DA AMERICA SA","2016",0,0,0
"1394",256,"DIAGNOSTICOS DA AMERICA SA","2015",0,0,0
"1395",256,"DIAGNOSTICOS DA AMERICA SA","2014",0,0,0
"1396",256,"DIAGNOSTICOS DA AMERICA SA","2013",0,22.72,0
"1397",256,"DIAGNOSTICOS DA AMERICA SA","2012",0,6.91,0
"1398",256,"DIAGNOSTICOS DA AMERICA SA","2011",0,12.74,0
"1399",256,"DIAGNOSTICOS DA AMERICA SA","2010",0,11.74,0
"1400",257,"INTERCEMENT BRASIL SA","2010",0,15.7,0
"1401",259,"POMIFRUTAS S/A","2017",0,21.29,0
"1402",259,"POMIFRUTAS S/A","2016",0,53.93,0
"1403",259,"POMIFRUTAS S/A","2015",0,59.65,0
"1404",259,"POMIFRUTAS S/A","2014",0,0,0
"1405",259,"POMIFRUTAS S/A","2013",0,0,0
"1406",259,"POMIFRUTAS S/A","2012",0,0,0
"1407",259,"POMIFRUTAS S/A","2011",0,0,0
"1408",259,"POMIFRUTAS S/A","2010",0,0,0
"1409",260,"BTG PACTUAL SECURITIZADORA S.A","2014",0,0,0
"1410",260,"BTG PACTUAL SECURITIZADORA S.A","2013",0,21.58,0
"1411",260,"BTG PACTUAL SECURITIZADORA S.A","2012",0,26.41,0
"1412",260,"BTG PACTUAL SECURITIZADORA S.A","2011",0,31.55,0
"1413",260,"BTG PACTUAL SECURITIZADORA S.A","2010",0,23.17,0
"1414",262,"BI CIA SECURITIZADORA DE CREDITOS IMOBILIARIOS","2013",21.55,30.33,0
"1415",264,"LOCALIZA RENT A CAR SA","2017",0,31.62,0
"1416",264,"LOCALIZA RENT A CAR SA","2016",0,32.59,0
"1417",264,"LOCALIZA RENT A CAR SA","2015",0,15.91,0
"1418",264,"LOCALIZA RENT A CAR SA","2014",0,Inf,0
"1419",264,"LOCALIZA RENT A CAR SA","2013",0,33.43,0
"1420",264,"LOCALIZA RENT A CAR SA","2012",0,33.43,0
"1421",264,"LOCALIZA RENT A CAR SA","2011",0,33.47,0
"1422",264,"LOCALIZA RENT A CAR SA","2010",0,30.09,0
"1423",265,"BETA SECURITIZADORA S/A","2015",0,23.81,0
"1424",265,"BETA SECURITIZADORA S/A","2014",0,17.85,0
"1425",265,"BETA SECURITIZADORA S/A","2013",0,8.35,0
"1426",265,"BETA SECURITIZADORA S/A","2012",0,0,0
"1427",265,"BETA SECURITIZADORA S/A","2011",0,0,0
"1428",265,"BETA SECURITIZADORA S/A","2010",0,41.46,0
"1429",266,"EDP ENERGIAS DO BRASIL S/A","2017",0,36.2,0
"1430",266,"EDP ENERGIAS DO BRASIL S/A","2016",0,43.22,0
"1431",266,"EDP ENERGIAS DO BRASIL S/A","2015",0,69.51,0
"1432",266,"EDP ENERGIAS DO BRASIL S/A","2014",0,63.78,0
"1433",266,"EDP ENERGIAS DO BRASIL S/A","2013",0,63.78,0
"1434",266,"EDP ENERGIAS DO BRASIL S/A","2012",0,83.83,0
"1435",266,"EDP ENERGIAS DO BRASIL S/A","2011",19.38,74.28,0
"1436",266,"EDP ENERGIAS DO BRASIL S/A","2010",0,51.85,0
"1437",267,"ARTERIS S.A.","2017",0,0,0
"1438",267,"ARTERIS S.A.","2016",0,0,0
"1439",267,"ARTERIS S.A.","2015",0,0,0
"1440",267,"ARTERIS S.A.","2014",0,40.23,0
"1441",267,"ARTERIS S.A.","2013",0,38.09,0
"1442",267,"ARTERIS S.A.","2012",0,15.82,0
"1443",267,"ARTERIS S.A.","2011",0,20.16,0
"1444",267,"ARTERIS S.A.","2010",0,22,0
"1445",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2014",0,30.09,0
"1446",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2013",0,0,0
"1447",269,"COSAN SA INDUSTRIA E COMERCIO","2017",0,44.06,0
"1448",269,"COSAN SA INDUSTRIA E COMERCIO","2016",0,44.22,0
"1449",269,"COSAN SA INDUSTRIA E COMERCIO","2015",0,22.48,0
"1450",269,"COSAN SA INDUSTRIA E COMERCIO","2014",0,30.06,0
"1451",269,"COSAN SA INDUSTRIA E COMERCIO","2013",0,44.53,0
"1452",269,"COSAN SA INDUSTRIA E COMERCIO","2012",0,36.54,0
"1453",269,"COSAN SA INDUSTRIA E COMERCIO","2011",0,43.98,0
"1454",269,"COSAN SA INDUSTRIA E COMERCIO","2010",0,26.56,0
"1455",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2017",0,53.05,0
"1456",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2016",0,0,0
"1457",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2015",0,0,0
"1458",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2014",0,0,0
"1459",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2013",0,15.32,0
"1460",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2012",0,27.15,0
"1461",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2011",0,62.27,0
"1462",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2010",0,54.57,0
"1463",271,"TERMOPERNAMBUCO SA","2017",0,55.2,0
"1464",271,"TERMOPERNAMBUCO SA","2016",0,55.07,0
"1465",271,"TERMOPERNAMBUCO SA","2015",0,68.67,0
"1466",271,"TERMOPERNAMBUCO SA","2014",0,75.84,0
"1467",271,"TERMOPERNAMBUCO SA","2013",0,62.37,0
"1468",271,"TERMOPERNAMBUCO SA","2012",0,64.94,0
"1469",271,"TERMOPERNAMBUCO SA","2011",0,48.49,0
"1470",271,"TERMOPERNAMBUCO SA","2010",0,56.59,0
"1471",273,"LIGHT SA","2017",0,53.57,0
"1472",273,"LIGHT SA","2016",0,32.18,0
"1473",273,"LIGHT SA","2015",0,24.78,0
"1474",273,"LIGHT SA","2014",0,71.01,0
"1475",273,"LIGHT SA","2013",0,52.38,0
"1476",273,"LIGHT SA","2012",0,54.92,0
"1477",273,"LIGHT SA","2011",0,45.75,0
"1478",273,"LIGHT SA","2010",0,45.26,0
"1479",274,"UNIVERSO ONLINE SA","2010",0,17.85,0
"1480",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2016",0,0,0
"1481",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2015",0,0,0
"1482",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2014",0,0,0
"1483",276,"BR MALLS PARTICIPAÇOES S.A.","2017",0,0,0
"1484",276,"BR MALLS PARTICIPAÇOES S.A.","2016",0,0,0
"1485",276,"BR MALLS PARTICIPAÇOES S.A.","2015",0,0,0
"1486",276,"BR MALLS PARTICIPAÇOES S.A.","2014",0,0,0
"1487",276,"BR MALLS PARTICIPAÇOES S.A.","2013",0,7.95,0
"1488",276,"BR MALLS PARTICIPAÇOES S.A.","2012",0,27.91,0
"1489",276,"BR MALLS PARTICIPAÇOES S.A.","2011",0,28.15,0
"1490",276,"BR MALLS PARTICIPAÇOES S.A.","2010",0,29.33,0
"1491",277,"TEMPO PARTICIPAÇOES S/A","2014",0,19.12,0
"1492",277,"TEMPO PARTICIPAÇOES S/A","2013",0,18.75,0
"1493",277,"TEMPO PARTICIPAÇOES S/A","2012",0,16.62,0
"1494",277,"TEMPO PARTICIPAÇOES S/A","2011",0,16.97,0
"1495",277,"TEMPO PARTICIPAÇOES S/A","2010",41.65,25.04,0
"1496",278,"BR PROPERTIES S.A.","2017",0,35.22,0
"1497",278,"BR PROPERTIES S.A.","2016",40.61,24.02,0
"1498",278,"BR PROPERTIES S.A.","2015",0,37.58,0
"1499",278,"BR PROPERTIES S.A.","2014",0,63.52,0
"1500",278,"BR PROPERTIES S.A.","2013",0,63.49,0
"1501",278,"BR PROPERTIES S.A.","2012",0,53.99,0
"1502",278,"BR PROPERTIES S.A.","2011",0,20.38,0
"1503",278,"BR PROPERTIES S.A.","2010",0,22.93,0
"1504",279,"ITAUSEG PARTICIPAÇÕES SA","2011",0,23.49,0
"1505",279,"ITAUSEG PARTICIPAÇÕES SA","2010",0,17.99,0
"1506",280,"BRPR 55 SECURITZADORA CRED IMOB SA","2015",0,23.93,0
"1507",280,"BRPR 55 SECURITZADORA CRED IMOB SA","2014",0,19.44,0
"1508",281,"BRPR 52 SECURITZADORA CRED IMOB SA","2014",0,26.39,0
"1509",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2015",0,52.48,0
"1510",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2014",0,0,0
"1511",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2011",79.22,25.66,0
"1512",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2010",76.48,37.44,0
"1513",283,"TOTVS S.A","2017",81.43,36.88,0
"1514",283,"TOTVS S.A","2016",82.89,28.96,0
"1515",283,"TOTVS S.A","2015",77.33,31.36,0
"1516",283,"TOTVS S.A","2014",56.27,22.36,0
"1517",283,"TOTVS S.A","2013",56.27,22.36,0
"1518",283,"TOTVS S.A","2012",0,32.52,0
"1519",283,"TOTVS S.A","2011",0,23.51,0
"1520",283,"TOTVS S.A","2010",0,18.38,0
"1521",285,"EQUATORIAL ENERGIA S/A","2017",0,17.12,0
"1522",285,"EQUATORIAL ENERGIA S/A","2016",0,22.43,0
"1523",285,"EQUATORIAL ENERGIA S/A","2015",0,0,0
"1524",285,"EQUATORIAL ENERGIA S/A","2014",0,22.19,0
"1525",285,"EQUATORIAL ENERGIA S/A","2013",0,34.53,0
"1526",285,"EQUATORIAL ENERGIA S/A","2012",0,28.9,0
"1527",285,"EQUATORIAL ENERGIA S/A","2011",0,0,0
"1528",285,"EQUATORIAL ENERGIA S/A","2010",0,28.54,0
"1529",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2017",0,45.58,0
